BASE_DATE,ID_KISP,CLEAN_PRICE,MAT_YLD,MAT_MOD_DUR,MAT_CONVEX
20200429,XS1388938802,105.8695769,0.0164561,5.5174029,15.9223594
20200430,XS1388938802,106.0532319,0.0161354,5.5152411,15.9094579
20200501,XS1388938802,106.0516884,0.0161334,5.5125073,15.8943738
20200502,XS1388938802,106.0501397,0.0161313,5.5097734,15.879297
20200503,XS1388938802,106.0485901,0.0161293,5.5070396,15.8642278
20200504,XS1388938802,106.0470396,0.0161273,5.5043057,15.849166
20200505,XS1388938802,106.1989966,0.0158608,5.5019237,15.8353708
20200506,XS1388938802,106.1975199,0.0158586,5.4991904,15.8203255
20200507,XS1388938802,105.9945407,0.0162037,5.4957909,15.8027559
20200508,XS1388938802,106.0231429,0.0161497,5.4930739,15.7877328
20200509,XS1388938802,106.4269712,0.015449,5.491478,15.7769701
20200510,XS1388938802,106.4255839,0.0154464,5.4887455,15.7619564
20200511,XS1388938802,106.4241952,0.0154438,5.486013,15.7469501
20200512,XS1388938802,106.2566549,0.0157275,5.482766,15.7300044
20200513,XS1388938802,106.1391018,0.0159256,5.4797594,15.7140074
20200514,XS1388938802,106.3064212,0.0156318,5.4775523,15.701003
20200515,XS1388938802,106.4918501,0.0153071,5.4753913,15.6881856
20200516,XS1388938802,106.6390707,0.0150484,5.4729864,15.6744156
20200517,XS1388938802,106.6374152,0.0150461,5.4702533,15.6594497
20200518,XS1388938802,106.6357586,0.0150437,5.4675201,15.6444912
20200519,XS1388938802,106.6696773,0.0149801,5.4647937,15.6295206
20200520,XS1388938802,106.5122625,0.0152464,5.4615365,15.6126176
20200521,XS1388938802,106.8764218,0.0146136,5.4597434,15.6011497
20200522,XS1388938802,107.1303893,0.0141716,5.4576888,15.5887432
20200523,XS1388938802,107.4035379,0.0136976,5.4556838,15.5765154
20200524,XS1388938802,107.4015368,0.0136953,5.4529506,15.5615968
20200525,XS1388938802,107.3995346,0.0136929,5.4502174,15.5466856
20200526,XS1388938802,107.4479355,0.0136041,5.4475392,15.5319648
20200527,XS1388938802,107.305282,0.0138431,5.4443659,15.5154302
20200528,XS1388938802,107.4863222,0.0135266,5.4421222,15.50233
20200529,XS1388938802,107.5336166,0.0134396,5.4395773,15.4881657
20200530,XS1388938802,107.6751031,0.0131912,5.4372151,15.4746341
20200531,XS1388938802,107.6731289,0.0131885,5.4344826,15.4597684
20200601,XS1388938802,107.6786044,0.0131792,5.4317499,15.4449099
20200602,XS1388938802,108.075306,0.0124945,5.429933,15.4333814
20200603,XS1388938802,108.3900577,0.0119516,5.4279971,15.4214565
20200604,XS1388938802,108.4735657,0.0118028,5.4253326,15.4068197
20200605,XS1388938802,108.2129813,0.0122403,5.4218673,15.3892795
20200606,XS1388938802,108.159597,0.012325,5.418731,15.3728797
20200607,XS1388938802,108.1577794,0.0123217,5.4160002,15.3580711
20200608,XS1388938802,108.1559602,0.0123184,5.4132695,15.34327
20200609,XS1388938802,107.8660733,0.0128086,5.409676,15.3252858
20200610,XS1388938802,108.349721,0.0119742,5.4083299,15.3156066
20200611,XS1388938802,108.6598648,0.0114385,5.4064272,15.3038427
20200612,XS1388938802,109.2446966,0.0104381,5.4053877,15.2952905
20200613,XS1388938802,109.2210819,0.0104709,5.4027204,15.2808283
20200614,XS1388938802,109.2184166,0.0104681,5.3999878,15.2660569
20200615,XS1388938802,109.2157492,0.0104654,5.3972552,15.2512931
20200616,XS1388938802,109.2430538,0.0104117,5.3945922,15.2367737
20200617,XS1388938802,109.0010901,0.0108157,5.391137,15.2193556
20200618,XS1388938802,109.0026759,0.0108058,5.3884461,15.2047666
20200619,XS1388938802,109.0533146,0.0107125,5.3858665,15.1906097
20200620,XS1388938802,109.0373941,0.0107324,5.3830858,15.1757167
20200621,XS1388938802,109.0348285,0.0107296,5.3803534,15.1609997
20200622,XS1388938802,109.0322614,0.0107268,5.377621,15.1462901
20200623,XS1388938802,109.0862609,0.0106275,5.3750423,15.1321475
20200624,XS1388938802,109.0650954,0.0106564,5.3722326,15.1171628
20200625,XS1388938802,109.0635779,0.0106518,5.3694892,15.1024223
20200626,XS1388938802,109.1703658,0.0104623,5.3670804,15.0889379
20200627,XS1388938802,109.1060626,0.0105647,5.3641561,15.0735441
20200628,XS1388938802,109.1033611,0.0105621,5.3614234,15.0588776
20200629,XS1388938802,109.1006581,0.0105594,5.3586907,15.0442185
20200630,XS1388938802,109.240564,0.0103131,5.3563392,15.03094
20200701,XS1388938802,109.4273711,0.0099869,5.3541273,15.018172
20200702,XS1388938802,109.311737,0.0101767,5.3510083,15.0021054
20200703,XS1388938802,109.2263854,0.0103151,5.3480606,14.9867141
20200704,XS1388938802,109.3445538,0.0101057,5.3456503,14.9732542
20200705,XS1388938802,109.3417656,0.010103,5.3429177,14.9586387
20200706,XS1388938802,109.3389761,0.0101002,5.3401851,14.9440305
20200707,XS1388938802,109.2807317,0.0101924,5.3372892,14.9288361
20200708,XS1388938802,109.3480643,0.0100696,5.3347768,14.9150478
20200709,XS1388938802,109.377113,0.0100124,5.3321818,14.9009896
20200710,XS1388938802,109.355007,0.0100426,5.3293647,14.8860863
20200711,XS1388938802,109.4316845,0.0099037,5.3268484,14.8722888
20200712,XS1388938802,109.4286596,0.0099013,5.324115,14.8577219
20200713,XS1388938802,109.4256333,0.0098989,5.3213817,14.8431624
20200714,XS1388938802,109.3574297,0.0100082,5.3184458,14.8278918
20200715,XS1388938802,109.3759415,0.0099689,5.3158116,14.8137166
20200716,XS1388938802,109.3904797,0.0099363,5.3131481,14.7994453
20200717,XS1388938802,109.4068152,0.0099006,5.3104425,14.7850022
20200718,XS1388938802,109.4703821,0.0097838,5.3078765,14.7710715
20200719,XS1388938802,109.4673316,0.0097813,5.3051432,14.7565567
20200720,XS1388938802,109.4642797,0.0097789,5.3024099,14.7420493
20200721,XS1388938802,109.4256331,0.0098376,5.299579,14.7272092
20200722,XS1388938802,109.4175391,0.0098439,5.2968275,14.7126467
20200723,XS1388938802,109.4810494,0.0097269,5.2942891,14.6988621
20200724,XS1388938802,109.4906809,0.0097025,5.2916204,14.6846322
20200725,XS1388938802,109.5016653,0.0096759,5.2889356,14.6703416
20200726,XS1388938802,109.4984735,0.0096736,5.2862018,14.6558766
20200727,XS1388938802,109.4952805,0.0096713,5.283468,14.641419
20200728,XS1388938802,109.5102271,0.0096378,5.280759,14.6270365
20200729,XS1388938802,109.3612207,0.0098872,5.2775821,14.6110049
20200730,XS1388938802,109.4868457,0.0096625,5.2752366,14.5979719
20200731,XS1388938802,109.6107669,0.0094408,5.2728241,14.5846614
20200801,XS1388938802,109.7997679,0.0091152,5.2705965,14.5720292
20200802,XS1388938802,109.7963787,0.009113,5.2678624,14.5576136
20200803,XS1388938802,109.7929886,0.0091108,5.2651284,14.5432054
20200804,XS1388938802,109.7639147,0.0091528,5.2623073,14.5284835
20200805,XS1388938802,109.7854195,0.0091077,5.2596394,14.514318
20200806,XS1388938802,109.9413297,0.0088308,5.2573843,14.5016424
20200807,XS1388938802,109.8094282,0.0090501,5.2542691,14.4859089
20200808,XS1388938802,109.8949782,0.0088944,5.2518017,14.4724912
20200809,XS1388938802,109.8915282,0.0088921,5.2490676,14.4581268
20200810,XS1388938802,109.888077,0.0088899,5.2463335,14.4437698
20200811,XS1388938802,109.7594425,0.0091041,5.2432392,14.4281524
20200812,XS1388938802,109.732699,0.0091423,5.2404477,14.4136131
20200813,XS1388938802,109.4508239,0.0096231,5.2368894,14.3963672
20200814,XS1388938802,109.4813323,0.0095622,5.2342711,14.3824657
20200815,XS1388938802,109.3011103,0.0098678,5.230994,14.3662243
20200816,XS1388938802,109.298138,0.0098652,5.228261,14.3519205
20200817,XS1388938802,109.2951643,0.0098626,5.225528,14.3376241
20200818,XS1388938802,109.2921887,0.0098601,5.222795,14.3233353
20200819,XS1388938802,109.512578,0.0094682,5.2207254,14.3113998
20200820,XS1388938802,109.5705689,0.0093593,5.2181182,14.2975322
20200821,XS1388938802,109.5846485,0.0093268,5.2154065,14.2833236
20200822,XS1388938802,109.580913,0.0093253,5.2126947,14.2691554
20200823,XS1388938802,109.5776794,0.0093229,5.2099612,14.2548999
20200824,XS1388938802,109.5744453,0.0093205,5.2072277,14.2406518
20200825,XS1388938802,109.6406354,0.009197,5.2046958,14.2271146
20200826,XS1388938802,109.5265897,0.0093879,5.2016457,14.2117866
20200827,XS1388938802,109.3826555,0.0096315,5.1984537,14.1959414
20200828,XS1388938802,109.5478189,0.0093347,5.1962045,14.1834024
20200829,XS1388938802,109.338169,0.0096935,5.19283,14.1669343
20200830,XS1388938802,109.3352839,0.0096907,5.1900976,14.1527369
20200831,XS1388938802,109.3323972,0.0096879,5.1873652,14.138547
20200901,XS1388938802,109.5803494,0.0092536,5.1852977,14.1266396
20200902,XS1388938802,109.6291396,0.0091602,5.1827128,14.1129646
20200903,XS1388938802,109.6981812,0.0090313,5.1802172,14.099643
20200904,XS1388938802,109.7282515,0.0089704,5.1776014,14.0859051
20200905,XS1388938802,109.8158618,0.008809,5.1751268,14.0726463
20200906,XS1388938802,109.8124371,0.0088066,5.172393,14.0584924
20200907,XS1388938802,109.809011,0.0088043,5.1696592,14.0443461
20200908,XS1388938802,109.5080007,0.0093237,5.1660231,14.0270704
20200909,XS1388938802,109.569942,0.0092068,5.1634667,14.0135427
20200910,XS1388938802,109.7726012,0.0088431,5.1614069,14.0017847
20200911,XS1388938802,109.6634588,0.0090262,5.1583397,13.9865114
20200912,XS1388938802,109.7239267,0.0089118,5.15577,13.9729526
20200913,XS1388938802,109.7205901,0.0089094,5.1530366,13.9588528
20200914,XS1388938802,109.7172524,0.0089069,5.1503031,13.9447605
20200915,XS1388938802,109.8381554,0.0086862,5.1479225,13.931888
20200916,XS1388938802,109.8190791,0.0087113,5.1451333,13.917622
20200917,XS1388938802,109.7985143,0.008739,5.1423224,13.9032721
20200918,XS1388938802,109.8016015,0.0087252,5.1395877,13.889196
20200919,XS1388938802,109.744527,0.0088172,5.1366802,13.8745362
20200920,XS1388938802,109.7411329,0.0088148,5.1339466,13.8604882
20200921,XS1388938802,109.7377375,0.0088124,5.131213,13.8464478
20200922,XS1388938802,109.7379944,0.0088035,5.1284931,13.8324633
20200923,XS1388938802,109.8022185,0.0086819,5.1259724,13.8191778
20200924,XS1388938802,109.8021188,0.0086736,5.1232427,13.8051613
20200925,XS1388938802,109.7619125,0.0087361,5.1204099,13.7908207
20200926,XS1388938802,109.7225575,0.0087971,5.1175473,13.7763631
20200927,XS1388938802,109.7190941,0.0087948,5.1148135,13.7623666
20200928,XS1388938802,109.7156282,0.0087925,5.1120798,13.7483776
20200929,XS1388938802,109.745525,0.0087312,5.1094461,13.7347367
20200930,XS1388938802,109.7677066,0.0086835,5.1067837,13.7210027
20201001,XS1388938802,109.7641632,0.0086813,5.1665923,13.8749944
20201002,XS1388938802,109.7605929,0.008679,5.1638572,13.86086
20201003,XS1388938802,109.7570215,0.0086768,5.1611222,13.846733
20201004,XS1388938802,109.7534488,0.0086746,5.1583871,13.8326135
20201005,XS1388938802,109.749875,0.0086723,5.1556521,13.8185015
20201006,XS1388938802,109.6272322,0.0088816,5.1526216,13.8033458
20201007,XS1388938802,109.4342204,0.0092165,5.1493971,13.787493
20201008,XS1388938802,109.4284197,0.0092185,5.1466897,13.7735219
20201009,XS1388938802,109.3362594,0.0093746,5.1437358,13.7586669
20201010,XS1388938802,109.3330559,0.0093721,5.1410014,13.7445973
20201011,XS1388938802,109.329851,0.0093695,5.138267,13.7305351
20201012,XS1388938802,109.3266447,0.009367,5.1355326,13.7164805
20201013,XS1388938802,109.3210928,0.0093686,5.1327995,13.7024405
20201014,XS1388938802,109.4203866,0.0091828,5.1302898,13.6891837
20201015,XS1388938802,109.5861679,0.0088782,5.1279308,13.6764719
20201016,XS1388938802,109.6720559,0.0087163,5.1253967,13.6631498
20201017,XS1388938802,109.6449937,0.0087561,5.1225579,13.6487423
20201018,XS1388938802,109.6415524,0.0087536,5.1198233,13.6347298
20201019,XS1388938802,109.6381099,0.0087512,5.1170887,13.6207249
20201020,XS1388938802,109.5497488,0.0089007,5.1141388,13.6059701
20201021,XS1388938802,109.5260338,0.0089346,5.1113362,13.591737
20201022,XS1388938802,109.4681042,0.0090299,5.1083825,13.5769607
20201023,XS1388938802,109.5497635,0.008875,5.1058362,13.5636416
20201024,XS1388938802,109.458743,0.0090297,5.1028589,13.548806
20201025,XS1388938802,109.4556253,0.0090269,5.1001252,13.5348506
20201026,XS1388938802,109.452506,0.009024,5.0973916,13.5209028
20201027,XS1388938802,109.4770729,0.0089713,5.094714,13.5071376
20201028,XS1388938802,109.5453201,0.0088401,5.0921982,13.4940072
20201029,XS1388938802,109.6750046,0.0085985,5.0897887,13.4812187
20201030,XS1388938802,109.6328956,0.0086655,5.0869145,13.4667865
20201031,XS1388938802,109.5154703,0.008868,5.083875,13.4517888
20201101,XS1388938802,109.5197087,0.0088604,5.0811411,13.4378846
20201102,XS1388938802,109.5164735,0.0088576,5.0784073,13.4239879
20201103,XS1388938802,109.3847104,0.0090865,5.0753567,13.408988
20201104,XS1388938802,109.3771851,0.0090916,5.072623,13.3951154
20201105,XS1388938802,109.5343816,0.0087994,5.070349,13.3828617
20201106,XS1388938802,109.7053512,0.0084827,5.0680721,13.3706071
20201107,XS1388938802,109.6668435,0.0085433,5.0652123,13.3563056
20201108,XS1388938802,109.6634129,0.0085407,5.062478,13.3424509
20201109,XS1388938802,109.6599808,0.0085381,5.0597437,13.3286036
20201110,XS1388938802,109.5574817,0.0087144,5.0567054,13.3136883
20201111,XS1388938802,109.2690731,0.0092278,5.0532051,13.2971947
20201112,XS1388938802,109.1545814,0.0094271,5.0501473,13.2822386
20201113,XS1388938802,109.3764011,0.0090162,5.0479663,13.2703439
20201114,XS1388938802,109.6363966,0.0085367,5.0458844,13.2587953
20201115,XS1388938802,109.6330869,0.0085339,5.0431505,13.2449951
20201116,XS1388938802,109.6297745,0.008531,5.0404167,13.2312024
20201117,XS1388938802,109.5878948,0.0085981,5.037566,13.2170064
20201118,XS1388938802,109.4893262,0.0087681,5.0345833,13.2023664
20201119,XS1388938802,109.7076919,0.0083633,5.0324311,13.1906207
20201120,XS1388938802,109.637318,0.008482,5.0295068,13.1761931
20201121,XS1388938802,109.7115199,0.0083385,5.0269532,13.1630593
20201122,XS1388938802,109.7080895,0.0083358,5.0242191,13.1493099
20201123,XS1388938802,109.7046578,0.0083331,5.021485,13.135568
20201124,XS1388938802,109.7159387,0.0083037,5.0187632,13.1218621
20201125,XS1388938802,109.6237866,0.0084622,5.0157796,13.1072633
20201126,XS1388938802,109.5940103,0.0085075,5.0129804,13.0933174
20201127,XS1388938802,109.6914742,0.0083212,5.0104104,13.080135
20201128,XS1388938802,109.7843247,0.0081433,5.0079211,13.0672706
20201129,XS1388938802,109.7809043,0.0081405,5.0051873,13.0535744
20201130,XS1388938802,109.7774823,0.0081377,5.0024535,13.0398856
20201201,XS1388938802,109.8490642,0.0079983,4.9999067,13.0268485
20201202,XS1388938802,109.8702765,0.0079505,4.9972148,13.0133
20201203,XS1388938802,109.6261595,0.0083864,4.9938648,12.9975214
20201204,XS1388938802,109.5775673,0.0084662,4.9909958,12.9833995
20201205,XS1388938802,109.7038679,0.0082265,4.9885781,12.9708285
20201206,XS1388938802,109.7005469,0.0082235,4.9858447,12.9571862
20201207,XS1388938802,109.6972243,0.0082205,4.9831113,12.9435513
20201208,XS1388938802,109.6321148,0.0083306,4.9801777,12.929221
20201209,XS1388938802,109.7600863,0.0080874,4.9777637,12.9166898
20201210,XS1388938802,109.7259614,0.0081407,4.9749887,12.9029616
20201211,XS1388938802,109.7791919,0.0080342,4.9723676,12.8897242
20201212,XS1388938802,109.8265483,0.0079383,4.9697322,12.876446
20201213,XS1388938802,109.8231207,0.0079354,4.9669987,12.8628549
20201214,XS1388938802,109.8196914,0.0079324,4.9642651,12.8492712
20201215,XS1388938802,109.923451,0.0077331,4.9617446,12.8363955
20201216,XS1388938802,109.9892418,0.0076033,4.9591638,12.8233339
20201217,XS1388938802,109.9774958,0.0076154,4.9564017,12.8096681
20201218,XS1388938802,109.9336046,0.0076864,4.953565,12.7957645
20201219,XS1388938802,109.9328312,0.0076785,4.9508671,12.7823493
20201220,XS1388938802,109.9293639,0.0076754,4.9481337,12.7688102
20201221,XS1388938802,109.9258949,0.0076724,4.9454003,12.7552785
20201222,XS1388938802,109.9659342,0.0075895,4.9427337,12.7419629
20201223,XS1388938802,109.9445875,0.0076192,4.9399551,12.7282909
20201224,XS1388938802,110.005319,0.0074982,4.9373848,12.7153285
20201225,XS1388938802,109.9053787,0.0076725,4.9343955,12.7009586
20201226,XS1388938802,109.9019947,0.0076693,4.9316624,12.6874656
20201227,XS1388938802,109.8986079,0.0076661,4.9289293,12.67398
20201228,XS1388938802,109.8951142,0.0076631,4.9261958,12.6605007
20201229,XS1388938802,109.8786953,0.0076839,4.923445,12.6469748
20201230,XS1388938802,109.872465,0.007686,4.9207061,12.6334818
20201231,XS1388938802,109.8627127,0.0076945,4.9179674,12.6200091
20210101,XS1388938802,109.9328952,0.007565,4.9153901,12.6070833
20210102,XS1388938802,109.9293682,0.007562,4.9126565,12.5936407
20210103,XS1388938802,109.9258394,0.007559,4.9099229,12.5802056
20210104,XS1388938802,109.9223089,0.007556,4.9071894,12.566778
20210105,XS1388938802,109.949399,0.0074964,4.9045073,12.5535233
20210106,XS1388938802,110.0175889,0.0073608,4.9019559,12.5407194
20210107,XS1388938802,109.8162499,0.0077237,4.8986453,12.5253716
20210108,XS1388938802,109.6804253,0.0079662,4.8956083,12.5109756
20210109,XS1388938802,109.446655,0.0083914,4.8922681,12.4955613
20210110,XS1388938802,109.4436191,0.0083879,4.8895358,12.4821857
20210111,XS1388938802,109.4405808,0.0083844,4.8868034,12.4688176
20210112,XS1388938802,109.3472366,0.0085493,4.8838219,12.4546247
20210113,XS1388938802,109.2231499,0.0087721,4.8807971,12.4403164
20210114,XS1388938802,109.3345498,0.0085549,4.8783345,12.4278534
20210115,XS1388938802,109.3683967,0.0084825,4.8756955,12.4148288
20210116,XS1388938802,109.5168695,0.0081961,4.8733246,12.402678
20210117,XS1388938802,109.5137922,0.0081926,4.8705924,12.3893546
20210118,XS1388938802,109.510713,0.0081891,4.8678601,12.3760387
20210119,XS1388938802,109.6140849,0.0079866,4.8653842,12.3635703
20210120,XS1388938802,109.5598972,0.0080785,4.8624903,12.3497275
20210121,XS1388938802,109.6827586,0.0078395,4.8600474,12.3373705
20210122,XS1388938802,109.7543342,0.0076964,4.8574803,12.3246136
20210123,XS1388938802,109.7378906,0.0077175,4.85468,12.3110941
20210124,XS1388938802,109.7346849,0.007714,4.8519477,12.2978215
20210125,XS1388938802,109.7314771,0.0077104,4.8492154,12.2845564
20210126,XS1388938802,109.8059589,0.0075615,4.8466746,12.271928
20210127,XS1388938802,109.9973057,0.0071943,4.8444552,12.2603707
20210128,XS1388938802,109.9279528,0.007314,4.8415259,12.246469
20210129,XS1388938802,110.0069916,0.0071565,4.8390112,12.2339583
20210130,XS1388938802,109.8902613,0.007365,4.8359714,12.2197123
20210131,XS1388938802,109.8867632,0.0073618,4.8332385,12.2064887
20210201,XS1388938802,109.8907355,0.0073544,4.8305056,12.1932726
20210202,XS1388938802,109.881117,0.0073626,4.8277183,12.1798606
20210203,XS1388938802,109.886217,0.0073433,4.8250058,12.1667284
20210204,XS1388938802,109.7636562,0.0075636,4.8219659,12.1525344
20210205,XS1388938802,109.6581861,0.0077522,4.8189516,12.1384268
20210206,XS1388938802,109.7229398,0.0076208,4.8163834,12.1257884
20210207,XS1388938802,109.7196582,0.0076173,4.8136511,12.1126204
20210208,XS1388938802,109.7163747,0.0076138,4.8109189,12.0994598
20210209,XS1388938802,109.6017539,0.0078202,4.8078594,12.085223
20210210,XS1388938802,109.5778747,0.0078557,4.8051,12.0720004
20210211,XS1388938802,109.6052536,0.0077944,4.8024812,12.0592558
20210212,XS1388938802,109.6020182,0.0077909,4.7997489,12.0461258
20210213,XS1388938802,109.5987809,0.0077874,4.7970167,12.0330033
20210214,XS1388938802,109.5955403,0.007784,4.7942844,12.0198882
20210215,XS1388938802,109.5922977,0.0077805,4.7915522,12.0067806
20210216,XS1388938802,109.4785989,0.0079862,4.7884888,11.9925826
20210217,XS1388938802,109.4002925,0.0081252,4.7855428,11.9787909
20210218,XS1388938802,109.0917328,0.0087026,4.7819992,11.963089
20210219,XS1388938802,109.1676477,0.0085488,4.7794287,11.9505046
20210220,XS1388938802,109.1387069,0.0085947,4.7765995,11.9371151
20210221,XS1388938802,109.1359877,0.0085906,4.7738687,11.9240602
20210222,XS1388938802,109.1332663,0.0085865,4.7711379,11.9110127
20210223,XS1388938802,108.9210814,0.0089828,4.7678037,11.8960145
20210224,XS1388938802,108.965851,0.008888,4.7652279,11.8834955
20210225,XS1388938802,109.1608422,0.0085061,4.7630503,11.8722542
20210226,XS1388938802,108.8137864,0.0091612,4.7594114,11.8563267
20210227,XS1388938802,108.1021407,0.0105231,4.7547945,11.8372757
20210228,XS1388938802,108.1001096,0.0105188,4.752065,11.8242839
20210301,XS1388938802,108.098076,0.0105144,4.7493354,11.8112996
20210302,XS1388938802,108.0810932,0.0105224,4.746606,11.798323
20210303,XS1388938802,108.4303597,0.0098377,4.7447358,11.7880427
20210304,XS1388938802,108.5576456,0.0095831,4.742401,11.7763701
20210305,XS1388938802,108.2816475,0.0101083,4.7389499,11.7611177
20210306,XS1388938802,107.9874612,0.010671,4.7354071,11.7455677
20210307,XS1388938802,107.9856312,0.0106663,4.7326783,11.7326312
20210308,XS1388938802,107.9837989,0.0106616,4.7299495,11.7197022
20210309,XS1388938802,107.8893398,0.0108375,4.7269051,11.7057517
20210310,XS1388938802,107.7685666,0.011065,4.7239042,11.6920017
20210311,XS1388938802,107.8951402,0.0108097,4.7215574,11.6803317
20210312,XS1388938802,107.991315,0.0106138,4.7191067,11.6683187
20210313,XS1388938802,107.8593844,0.0108632,4.7159576,11.6540452
20210314,XS1388938802,107.8577765,0.0108581,4.7132295,11.641164
20210315,XS1388938802,107.8561661,0.0108531,4.7105013,11.6282901
20210316,XS1388938802,107.6864613,0.0111774,4.7072918,11.6138818
20210317,XS1388938802,107.841677,0.010865,4.7049985,11.6023937
20210318,XS1388938802,107.7700328,0.0109973,4.7020398,11.5887848
20210319,XS1388938802,107.923475,0.0106883,4.6996646,11.577003
20210320,XS1388938802,107.6473636,0.011222,4.6962278,11.5619531
20210321,XS1388938802,107.6464999,0.0112157,4.6935021,11.5491334
20210322,XS1388938802,107.6456333,0.0112093,4.6907763,11.5363211
20210323,XS1388938802,107.6774365,0.0111387,4.6881167,11.523711
20210324,XS1388938802,107.6683483,0.0111485,4.6853606,11.5108123
20210325,XS1388938802,107.9121853,0.0106605,4.6833227,11.5001963
20210326,XS1388938802,107.7783439,0.0109155,4.6801886,11.4861032
20210327,XS1388938802,107.8955198,0.0106766,4.6777198,11.4740995
20210328,XS1388938802,107.8943303,0.0106706,4.6749933,11.4613281
20210329,XS1388938802,107.8931377,0.0106645,4.6722668,11.4485639
20210330,XS1388938802,107.7384153,0.0109614,4.6691374,11.4345566
20210331,XS1388938802,107.4161395,0.0115908,4.7238996,11.561861
20210401,XS1388938802,107.5024026,0.0114199,4.7213362,11.5495005
20210402,XS1388938802,107.399466,0.0116159,4.7184139,11.5359821
20210403,XS1388938802,107.5757287,0.0112585,4.7161149,11.5245191
20210404,XS1388938802,107.5748441,0.0112521,4.7133863,11.5116375
20210405,XS1388938802,107.5739562,0.0112457,4.7106577,11.4987634
20210406,XS1388938802,107.2895225,0.0118026,4.7073235,11.4839331
20210407,XS1388938802,107.5103761,0.0113556,4.7050176,11.4724344
20210408,XS1388938802,107.8057459,0.0107614,4.702933,11.4616898
20210409,XS1388938802,107.8213317,0.0107221,4.7002247,11.4489028
20210410,XS1388938802,107.8414675,0.0106737,4.69755,11.4362468
20210411,XS1388938802,107.8402983,0.0106675,4.6948209,11.4234145
20210412,XS1388938802,107.8391257,0.0106614,4.6920919,11.4105895
20210413,XS1388938802,107.8123251,0.0107061,4.6893181,11.3976322
20210414,XS1388938802,107.6078079,0.0111044,4.6861646,11.3834537
20210415,XS1388938802,107.9200178,0.0104751,4.6841339,11.3729286
20210416,XS1388938802,107.8842592,0.0105375,4.6813179,11.3598467
20210417,XS1388938802,108.0186137,0.010262,4.6789135,11.3481311
20210418,XS1388938802,108.0172061,0.010256,4.6761839,11.3353481
20210419,XS1388938802,108.0157952,0.0102501,4.6734544,11.3225726
20210420,XS1388938802,108.1021491,0.0100697,4.6709244,11.3104509
20210421,XS1388938802,107.9262716,0.0104108,4.667793,11.2963793
20210422,XS1388938802,108.1873824,0.0098825,4.6656273,11.2854452
20210423,XS1388938802,108.2309585,0.0097869,4.6629945,11.2730114
20210424,XS1388938802,108.1324416,0.0099739,4.6600436,11.2595544
20210425,XS1388938802,108.1308905,0.0099681,4.6573138,11.2468224
20210426,XS1388938802,108.1293365,0.0099622,4.6545841,11.2340978
20210427,XS1388938802,107.9710231,0.0102692,4.6515267,11.220336
20210428,XS1388938802,107.9191049,0.0103642,4.6486756,11.2072301
20210429,XS1388938802,107.7530995,0.0106878,4.6455643,11.1932964
20210430,XS1388938802,107.8032577,0.0105787,4.6429346,11.1809188
20210501,XS1388938802,107.8618901,0.0104526,4.6403035,11.1685373
20210502,XS1388938802,107.8606033,0.0104464,4.6375743,11.1558608
20210503,XS1388938802,107.8593132,0.0104403,4.6348451,11.1431918
20210504,XS1388938802,107.9555923,0.0102385,4.632343,11.131264
20210505,XS1388938802,107.9921914,0.0101562,4.6297112,11.1189221
20210506,XS1388938802,107.9907235,0.0101503,4.6269816,11.1062735
20210507,XS1388938802,108.2036198,0.0097146,4.6247242,11.0951463
20210508,XS1388938802,108.1777,0.0097574,4.6219448,11.0823524
20210509,XS1388938802,108.1759956,0.0097517,4.6192148,11.0697234
20210510,XS1388938802,108.1742879,0.009746,4.6164848,11.057102
20210511,XS1388938802,108.2794167,0.009526,4.6139583,11.0451206
20210512,XS1388938802,108.2603337,0.009555,4.6112068,11.0324537
20210513,XS1388938802,108.1675413,0.0097322,4.6082927,11.0192795
20210514,XS1388938802,107.9304375,0.0102004,4.6050385,11.0050249
20210515,XS1388938802,108.038039,0.0099746,4.6025516,10.993216
20210516,XS1388938802,108.0365522,0.0099686,4.599822,10.9806417
20210517,XS1388938802,108.0350607,0.0099626,4.5970926,10.9680749
20210518,XS1388938802,108.2082768,0.0096043,4.5947346,10.9566872
20210519,XS1388938802,108.0157071,0.0099836,4.5915902,10.942822
20210520,XS1388938802,108.0142117,0.0099775,4.5888607,10.9302777
20210521,XS1388938802,107.9234503,0.0101521,4.5859384,10.9171333
20210522,XS1388938802,108.0570079,0.0098729,4.5834963,10.9055096
20210523,XS1388938802,108.0554487,0.0098669,4.5807667,10.8929869
20210524,XS1388938802,108.0538863,0.009861,4.5780371,10.8804717
20210525,XS1388938802,108.0741599,0.0098108,4.575353,10.8681062
20210526,XS1388938802,108.137965,0.0096724,4.5727872,10.8561271
20210527,XS1388938802,108.2159518,0.0095053,4.5702198,10.8441344
20210528,XS1388938802,108.1901057,0.0095483,4.5673994,10.8313425
20210529,XS1388938802,108.0335833,0.0098564,4.5643297,10.817797
20210530,XS1388938802,108.0319783,0.0098505,4.5616,10.8053265
20210531,XS1388938802,108.03037,0.0098446,4.5588703,10.7928635
20210601,XS1388938802,108.1558045,0.0095899,4.5564007,10.7812182
20210602,XS1388938802,108.1018514,0.0096902,4.5535525,10.768395
20210603,XS1388938802,108.1232039,0.0096375,4.5508932,10.7561832
20210604,XS1388938802,108.1477042,0.0095784,4.5482219,10.7439346
20210605,XS1388938802,107.9615237,0.0099481,4.5450906,10.7302595
